GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID...12	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	Tipo	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID...14	riExonStart_0base	riExonEnd	exonStart_0base	exonEnd
ENSG00000188283.12	ZNF383	chr19	+	NA	NA	NA	NA	NA	NA	8479	17,29,13	16,0,15	2,5,9	8,24,12	190	39	0.01342841342	0.1839258533	0.179,1.0,0.151	0.049,0.041,0.133	0.369	SE	NA	NA	NA	NA	37217925	37218274	37230408	37230462	NA	NA	NA	37219598	37219749
ENSG00000068400.14	GRIPAP1	chrX	-	NA	NA	NA	NA	NA	NA	1585	14,8,5	0,0,0	6,11,24	2,0,9	138	39	0.009428845072	0.1747859483	1.0,1.0,1.0	0.459,1.0,0.43	0.37	SE	NA	NA	NA	NA	48999437	48999504	49001183	49001210	NA	NA	NA	49000860	49000959
ENSG00000154025.16	SLC5A10	chr17	+	NA	NA	NA	NA	NA	NA	116059	4,4,4	0,0,0	6,3,1	3,1,0	120	39	0.001779652	0.1739139	1.0,1.0,1.0	0.394,0.494,1.0	0.371	SE	NA	NA	NA	NA	18969051	18969157	18971012	18971218	NA	NA	NA	18969341	18969422
ENSG00000124570.21	SERPINB6	chr6	-	NA	NA	NA	NA	NA	NA	35602	18,12,16	1,6,1	12,4,18	9,8,5	157	39	0.01032622	0.176237	0.817,0.332,0.799	0.249,0.11,0.472	0.372	SE	NA	NA	NA	NA	2959167	2959342	2960969	2961096	NA	NA	NA	2960260	2960378
ENSG00000169851.16	PCDH7	chr4	+	NA	NA	NA	NA	NA	NA	98023	1,16,5	1,3,0	6,8,4	5,8,4	135	39	0.005306423	0.1739139	0.224,0.606,1.0	0.257,0.224,0.224	0.375	SE	NA	NA	NA	NA	30920152	30920369	31142472	31142954	NA	NA	NA	30950119	30950215
ENSG00000175193.14	PARL	chr3	-	NA	NA	NA	NA	NA	NA	39056	21,13,10	0,4,0	12,10,19	6,2,6	159	39	0.01438736	0.1875395	1.0,0.444,1.0	0.329,0.551,0.437	0.376	SE	NA	NA	NA	NA	183844230	183844326	183862696	183862801	NA	NA	NA	183856431	183856551
ENSG00000237036.7	ZEB1-AS1	chr10	-	NA	NA	NA	NA	NA	NA	118364	62,19,43	1,0,0	23,44,37	6,6,4	162	39	0.001322626	0.1730261	0.937,1.0,1.0	0.48,0.638,0.69	0.376	SE	NA	NA	NA	NA	31307992	31308152	31318895	31318932	NA	NA	NA	31309892	31310015
ENSG00000064115.11	TM7SF3	chr12	-	NA	NA	NA	NA	NA	NA	56718	5,7,11	0,0,0	3,12,5	2,3,0	126	39	0.004148233	0.1739139	1.0,1.0,1.0	0.317,0.553,1.0	0.377	SE	NA	NA	NA	NA	26976259	26976357	26995236	26995268	NA	NA	NA	26982772	26982859
ENSG00000233006.8	MIR3936HG	chr5	-	NA	NA	NA	NA	NA	NA	61893	9,2,9	0,0,0	6,3,17	2,0,4	182	39	0.001491586	0.1739139	1.0,1.0,1.0	0.391,1.0,0.477	0.377	SE	NA	NA	NA	NA	132334784	132334926	132360079	132360116	NA	NA	NA	132349814	132349957
ENSG00000291140.1	AMZ2P1	chr17	-	NA	NA	NA	NA	NA	NA	23831	18,4,6	0,2,1	8,7,12	3,13,7	206	39	0.008915441	0.1740438	1.0,0.275,0.532	0.335,0.093,0.245	0.378	SE	NA	NA	NA	NA	64973241	64973517	64975559	64975598	NA	NA	NA	64974950	64975117
ENSG00000181722.18	ZBTB20	chr3	-	NA	NA	NA	NA	NA	NA	42310	3,1,0	0,3,2	0,0,0	2,8,5	85	39	0.008055296	0.1739139	1.0,0.133,0.0	0.0,0.0,0.0	0.378	SE	NA	NA	NA	NA	114693527	114693575	114801100	114801174	NA	NA	NA	114710267	114710313
ENSG00000085274.16	MYNN	chr3	+	169778767	169779561	169778883	169779561	169774264	169774561	5078	226,300,246	26,28,20	245,264,356	8,7,14	155	39	0.002013761448	0.1877137015	0.686,0.729,0.756	0.885,0.905,0.865	-0.161	A3SS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000159147.18	DONSON	chr21	-	NA	NA	NA	NA	NA	NA	43192	0,2,8	0,0,0	4,0,4	0,0,4	122	39	0.01224251	0.1804696	NA,1.0,1.0	1.0,NA,0.242	0.379	SE	NA	NA	NA	NA	33560740	33560954	33578298	33578363	NA	NA	NA	33573289	33573372
ENSG00000132740.10	IGHMBP2	chr11	+	68933264	68933481	68933298	68933481	68930322	68930434	14941	1,3,1	12,14,16	3,3,5	6,7,7	73	39	0.00873501476	0.1918924184	0.043,0.103,0.032	0.211,0.186,0.276	-0.165	A3SS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000095539.16	SEMA4G	chr10	+	NA	NA	NA	NA	NA	NA	8837	11,20,12	0,3,2	3,10,17	4,7,5	171	39	0.01453437357	0.1764824626	1.0,0.603,0.578	0.146,0.246,0.437	0.451	RI	NA	NA	NA	NA	100983304	100984357	100984489	100985616	NA	100983304	100985616	NA	NA
ENSG00000187908.20	DMBT1	chr10	+	NA	NA	NA	NA	NA	NA	121874	28,8,17	0,0,0	11,8,12	0,2,1	363	39	0.005687631	0.1739139	1.0,1.0,1.0	1.0,0.301,0.563	0.379	SE	NA	NA	NA	NA	122581792	122581825	122586059	122586383	NA	NA	NA	122582599	122582923
ENSG00000174844.15	DNAH12	chr3	-	NA	NA	NA	NA	NA	NA	49418	21,8,9	0,0,0	14,3,26	1,1,2	187	39	0.0001455238	0.03226244	1.0,1.0,1.0	0.745,0.385,0.731	0.38	SE	NA	NA	NA	NA	57375370	57375516	57376980	57377222	NA	NA	NA	57375817	57375965
ENSG00000162746.15	FCRLB	chr1	+	NA	NA	NA	NA	NA	NA	63919	9,7,1	0,0,0	12,5,5	3,2,3	60	39	9.17E-05	0.0254847	1.0,1.0,1.0	0.722,0.619,0.52	0.38	SE	NA	NA	NA	NA	161722652	161722703	161723366	161723621	NA	NA	NA	161722988	161723009
ENSG00000181666.19	ZNF875	chr19	+	NA	NA	NA	NA	NA	NA	8430	7,16,4	0,0,0	5,5,9	1,0,5	160	39	0.00712767245	0.1739139121	1.0,1.0,1.0	0.549,1.0,0.305	0.382	SE	NA	NA	NA	NA	37324795	37324936	37347231	37347316	NA	NA	NA	37325153	37325274
ENSG00000248049.8	UBA6-DT	chr4	+	NA	NA	NA	NA	NA	NA	35960	21,18,8	0,0,0	19,19,21	6,5,1	136	39	0.0001663606	0.0354171	1.0,1.0,1.0	0.476,0.521,0.858	0.382	SE	NA	NA	NA	NA	67701272	67701484	67731505	67732345	NA	NA	NA	67730073	67730170
ENSG00000235437.10	LINC01278	chrX	-	NA	NA	NA	NA	NA	NA	103089	38,64,70	0,0,0	24,52,93	3,14,3	212	39	0.0001708496	0.03589508	1.0,1.0,1.0	0.595,0.406,0.851	0.383	SE	NA	NA	NA	NA	63509941	63510079	63560831	63560915	NA	NA	NA	63516909	63517082
ENSG00000234323.10	LINC01505	chr9	+	NA	NA	NA	NA	NA	NA	63892	0,1,6	0,0,0	1,0,6	0,0,4	195	39	0.01139019	0.1781127	NA,1.0,1.0	1.0,NA,0.231	0.384	SE	NA	NA	NA	NA	106564924	106565022	106588376	106590048	NA	NA	NA	106572733	106572889
ENSG00000081760.17	AACS	chr12	+	NA	NA	NA	NA	NA	NA	94627	6,6,8	0,0,0	3,2,5	1,0,4	104	39	0.00312786	0.1739139	1.0,1.0,1.0	0.529,1.0,0.319	0.384	SE	NA	NA	NA	NA	125114476	125114557	125128160	125128274	NA	NA	NA	125124704	125124769
ENSG00000173230.17	GOLGB1	chr3	-	121719645	121719768	121719645	121719753	121722261	121722378	5328	29,31,36	26,18,23	43,47,71	19,16,19	54	39	0.008644125339	0.1918924184	0.446,0.554,0.531	0.62,0.68,0.73	-0.166	A3SS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000064687.13	ABCA7	chr19	+	NA	NA	NA	NA	NA	NA	909	42,16,35	0,0,0	57,37,55	3,0,3	1572	39	0.001685970188	0.1211187088	1.0,1.0,1.0	0.32,1.0,0.313	0.456	RI	NA	NA	NA	NA	1056906	1057084	1058617	1058747	NA	1056906	1058747	NA	NA
ENSG00000251136.11	RIPK2-DT	chr8	-	NA	NA	NA	NA	NA	NA	109984	9,4,4	0,0,0	7,5,8	3,0,3	133	39	0.003036753	0.1739139	1.0,1.0,1.0	0.406,1.0,0.439	0.385	SE	NA	NA	NA	NA	89585871	89588050	89611433	89611989	NA	NA	NA	89596418	89596512
ENSG00000137075.18	RNF38	chr9	-	NA	NA	NA	NA	NA	NA	113277	44,30,52	5,0,2	32,14,28	4,5,11	189	39	0.01137349	0.1781127	0.645,1.0,0.843	0.623,0.366,0.344	0.385	SE	NA	NA	NA	NA	36375933	36376127	36400935	36401198	NA	NA	NA	36390466	36390616
ENSG00000174628.17	IQCK	chr16	+	NA	NA	NA	NA	NA	NA	19321	8,10,8	8,2,1	6,14,12	18,16,21	92	39	0.003430681	0.1739139	0.298,0.679,0.772	0.124,0.271,0.195	0.386	SE	NA	NA	NA	NA	19735352	19735450	19788837	19788922	NA	NA	NA	19763847	19763900
ENSG00000110074.12	FOXRED1	chr11	+	NA	NA	NA	NA	NA	NA	113777	16,19,11	2,4,3	6,5,10	8,10,9	176	39	0.002028585	0.1739139	0.639,0.513,0.448	0.143,0.1,0.198	0.386	SE	NA	NA	NA	NA	126269191	126269291	126272968	126273079	NA	NA	NA	126271718	126271855
ENSG00000247317.5	LY6E-DT	chr8	-	NA	NA	NA	NA	NA	NA	116719	4,7,2	0,0,0	4,8,12	3,0,3	127	39	0.01402774	0.1861202	1.0,1.0,1.0	0.291,1.0,0.551	0.386	SE	NA	NA	NA	NA	142982026	142982501	143018159	143018397	NA	NA	NA	143012484	143012572
ENSG00000168488.19	ATXN2L	chr16	+	NA	NA	NA	NA	NA	NA	18984	84,84,110	0,4,4	71,107,127	23,20,16	204	39	0.002186563	0.1739139	1.0,0.801,0.84	0.371,0.506,0.603	0.387	SE	NA	NA	NA	NA	28835932	28836122	28836750	28837237	NA	NA	NA	28836325	28836490
ENSG00000144730.19	IL17RD	chr3	-	NA	NA	NA	NA	NA	NA	98496	0,9,0	0,0,0	5,3,0	0,2,0	202	39	0.01611408	0.1952653	NA,1.0,NA	1.0,0.225,NA	0.387	SE	NA	NA	NA	NA	57120255	57120313	57170232	57170306	NA	NA	NA	57169231	57169394
ENSG00000100629.17	CEP128	chr14	-	NA	NA	NA	NA	NA	NA	2081	52,38,38	0,0,0	23,12,16	0,2,1	898	39	0.005132869678	0.1382742271	1.0,1.0,1.0	1.0,0.207,0.41	0.461	RI	NA	NA	NA	NA	80830164	80830283	80831142	80831294	NA	80830164	80831294	NA	NA
ENSG00000134897.14	BIVM	chr13	+	NA	NA	NA	NA	NA	NA	136076	67,28,33	3,2,4	28,20,24	10,15,8	123	39	0.00240257	0.1739139	0.876,0.816,0.723	0.47,0.297,0.488	0.387	SE	NA	NA	NA	NA	102801690	102801767	102807145	102807400	NA	NA	NA	102805306	102805390
ENSG00000196187.12	TMEM63A	chr1	-	NA	NA	NA	NA	NA	NA	46906	0,2,0	0,0,0	1,7,4	0,5,2	91	39	0.01284889	0.1822446	NA,1.0,NA	1.0,0.375,0.462	0.388	SE	NA	NA	NA	NA	225865896	225865967	225871075	225871113	NA	NA	NA	225867111	225867163
ENSG00000182472.9	CAPN12	chr19	-	NA	NA	NA	NA	NA	NA	649	4,5,7	0,0,1	10,2,0	4,1,0	111	39	0.0009176418698	0.1064884215	1.0,1.0,0.711	0.468,0.413,NA	0.463	RI	NA	NA	NA	NA	38735369	38735429	38735501	38735544	NA	38735369	38735544	NA	NA
ENSG00000160949.18	TONSL	chr8	-	144432284	144433759	144432284	144432460	144433977	144434279	16189	963,811,725	4,4,10	611,831,825	1,0,1	1338	39	0.01112785258	0.19686528	0.875,0.855,0.679	0.947,1.0,0.96	-0.166	A3SS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000144681.11	STAC	chr3	+	NA	NA	NA	NA	NA	NA	46006	12,6,0	0,0,4	0,7,0	0,6,0	118	39	0.009899979	0.1755747	1.0,1.0,0.0	NA,0.278,NA	0.389	SE	NA	NA	NA	NA	36443363	36443640	36505745	36505786	NA	NA	NA	36493150	36493229
ENSG00000170100.14	ZNF778	chr16	+	89220996	89221152	89221003	89221152	89217709	89217910	16448	30,18,17	0,6,4	20,11,29	0,0,0	46	39	0.009192325614	0.1932113794	1.0,0.718,0.783	1.0,1.0,1.0	-0.166	A3SS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000237975.7	FLG-AS1	chr1	+	NA	NA	NA	NA	NA	NA	58584	20,40,48	0,0,0	32,13,15	2,6,7	91	39	0.0002222263	0.04381223	1.0,1.0,1.0	0.873,0.481,0.479	0.389	SE	NA	NA	NA	NA	152313458	152314038	152332582	152332686	NA	NA	NA	152314905	152314957
ENSG00000109065.12	NAT9	chr17	-	74771959	74772054	74771959	74772039	74772217	74772277	3732	161,120,69	19,30,19	105,116,118	2,4,9	54	39	0.003744405601	0.1877137015	0.86,0.743,0.724	0.974,0.954,0.904	-0.168	A3SS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000256128.7	LINC00944	chr12	-	NA	NA	NA	NA	NA	NA	126420	2,3,4	0,0,0	9,8,3	4,0,2	101	39	0.01407212	0.1862141	1.0,1.0,1.0	0.465,1.0,0.367	0.389	SE	NA	NA	NA	NA	126746260	126746332	126772078	126772192	NA	NA	NA	126770192	126770254
ENSG00000147905.18	ZCCHC7	chr9	+	NA	NA	NA	NA	NA	NA	78762	9,1,3	0,1,2	7,0,3	5,7,9	112	39	0.01131635	0.1781127	1.0,0.258,0.343	0.328,0.0,0.104	0.39	SE	NA	NA	NA	NA	37120604	37120776	37126311	37126942	NA	NA	NA	37121599	37121672
ENSG00000205517.13	RGL3	chr19	-	NA	NA	NA	NA	NA	NA	9714	17,16,11	0,0,0	3,5,3	0,2,1	154	39	0.002480071149	0.1739139121	1.0,1.0,1.0	1.0,0.388,0.432	0.393	SE	NA	NA	NA	NA	11397444	11397597	11400039	11400108	NA	NA	NA	11399854	11399969
ENSG00000157224.16	CLDN12	chr7	+	NA	NA	NA	NA	NA	NA	74998	4,7,10	2,1,0	6,7,4	3,4,6	143	39	0.01472051	0.1890574	0.353,0.656,1.0	0.353,0.323,0.154	0.393	SE	NA	NA	NA	NA	90405518	90405608	90479227	90479274	NA	NA	NA	90466409	90466513
ENSG00000244754.9	N4BP2L2	chr13	-	NA	NA	NA	NA	NA	NA	54090	0,2,12	0,0,0	3,0,4	0,0,3	201	39	0.0125296	0.1809903	NA,1.0,1.0	1.0,NA,0.206	0.397	SE	NA	NA	NA	NA	32442387	32442548	32478227	32478275	NA	NA	NA	32477886	32478048
ENSG00000263753.10	LINC00667	chr18	+	NA	NA	NA	NA	NA	NA	8648	43,58,50	3,2,0	37,67,36	6,15,9	482	39	0.0007272358509	0.1048409648	0.537,0.701,1.0	0.333,0.265,0.245	0.465	RI	NA	NA	NA	NA	5240647	5241255	5241698	5241889	NA	5240647	5241889	NA	NA
ENSG00000125337.21	KIF25	chr6	+	NA	NA	NA	NA	NA	NA	98463	8,3,5	0,0,0	9,4,4	1,4,0	195	39	0.01647777	0.1973613	1.0,1.0,1.0	0.643,0.167,1.0	0.397	SE	NA	NA	NA	NA	168041968	168042151	168044826	168045063	NA	NA	NA	168042560	168042716
ENSG00000249406.3	ENSG00000249406	chr17	+	NA	NA	NA	NA	NA	NA	13871	14,3,4	0,0,0	7,8,20	0,3,1	469	39	0.01227863	0.1804696	1.0,1.0,1.0	1.0,0.182,0.624	0.398	SE	NA	NA	NA	NA	50213834	50213915	50214607	50214775	NA	NA	NA	50214100	50214530
ENSG00000144029.14	MRPS5	chr2	-	95100836	95104730	95100836	95100894	95106422	95106457	8938	170,212,701,238	0,3,6	132,415,001,697	0,0,0	3875	39	0.008172175853	0.1892475406	1.0,0.81,0.675	1.0,1.0,1.0	-0.172	A3SS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000168310.12	IRF2	chr4	-	NA	NA	NA	NA	NA	NA	42985	0,0,1	0,0,0	2,0,3	0,0,4	115	39	0.01680503	0.1987075	NA,NA,1.0	1.0,NA,0.203	0.398	SE	NA	NA	NA	NA	184428977	184429070	184455966	184456048	NA	NA	NA	184453779	184453855
ENSG00000138380.18	CARF	chr2	+	NA	NA	NA	NA	NA	NA	46028	12,14,13	12,3,0	3,7,15	3,9,17	158	39	0.008513021	0.1739139	0.198,0.535,1.0	0.198,0.161,0.179	0.398	SE	NA	NA	NA	NA	202917876	202918043	202941859	202941980	NA	NA	NA	202924296	202924415
ENSG00000120820.13	GLT8D2	chr12	-	NA	NA	NA	NA	NA	NA	133392	5,13,17	0,0,0	22,20,22	0,2,4	433	39	0.007393846	0.1739139	1.0,1.0,1.0	1.0,0.474,0.331	0.398	SE	NA	NA	NA	NA	104019629	104019676	104063948	104064183	NA	NA	NA	104049894	104050288
ENSG00000286001.1	ENSG00000286001	chr5	+	NA	NA	NA	NA	NA	NA	32299	101,60,62	9,0,1	37,79,78	10,15,18	189	39	0.0001906996	0.03918333	0.698,1.0,0.928	0.433,0.521,0.472	0.4	SE	NA	NA	NA	NA	306601	306760	314416	314955	NA	NA	NA	313700	313850
ENSG00000165816.13	VWA2	chr10	+	NA	NA	NA	NA	NA	NA	80651	9,2,4	0,0,0	3,3,16	0,2,3	173	39	0.003447868	0.1739139	1.0,1.0,1.0	1.0,0.253,0.546	0.4	SE	NA	NA	NA	NA	114253650	114253725	114261185	114261295	NA	NA	NA	114254914	114255048
ENSG00000120992.18	LYPLA1	chr8	-	NA	NA	NA	NA	NA	NA	NA	2,6,4	14,8,16	14,7,7	9,3,7	110	113	0.004243094075	0.1984371989	0.128,0.435,0.204	0.615,0.706,0.507	-0.354	MXE	54055059	54055133	54062253	54062324	54051011	54051188	54065747	54065813	24148	NA	NA	NA	NA
ENSG00000285517.1	ENSG00000285517	chr12	+	NA	NA	NA	NA	NA	NA	130289	50,20,46	0,0,0	30,54,55	5,7,2	267	39	5.68E-05	0.02193653	1.0,1.0,1.0	0.467,0.53,0.801	0.401	SE	NA	NA	NA	NA	30795725	30795811	30799912	30800021	NA	NA	NA	30796982	30797210
ENSG00000078369.19	GNB1	chr1	-	NA	NA	NA	NA	NA	NA	64415	2,19,10	1,0,8	3,4,1	2,10,6	93	39	0.0166683	0.1979353	0.456,1.0,0.344	0.386,0.144,0.065	0.402	SE	NA	NA	NA	NA	1839189	1839238	1890363	1890401	NA	NA	NA	1839628	1839682
ENSG00000214279.13	SCART1	chr10	+	NA	NA	NA	NA	NA	NA	104431	5,3,0	0,0,0	5,4,16	4,1,0	137	39	0.001566393	0.1739139	1.0,1.0,NA	0.262,0.532,1.0	0.402	SE	NA	NA	NA	NA	133467197	133467353	133497828	133498005	NA	NA	NA	133491221	133491319
ENSG00000129170.10	CSRP3	chr11	-	NA	NA	NA	NA	NA	NA	101578	27,4,14	0,0,0	23,10,13	3,1,2	208	39	4.66E-05	0.02178296	1.0,1.0,1.0	0.59,0.652,0.549	0.403	SE	NA	NA	NA	NA	19186215	19186348	19192336	19192476	NA	NA	NA	19188135	19188304
ENSG00000185499.17	MUC1	chr1	-	NA	NA	NA	NA	NA	NA	110029	3,6,15	0,0,0	4,12,5	2,2,0	215	39	0.004379642	0.1739139	1.0,1.0,1.0	0.266,0.521,1.0	0.404	SE	NA	NA	NA	NA	155188007	155188054	155192182	155192283	NA	NA	NA	155188327	155188503
ENSG00000154309.9	DISP1	chr1	+	NA	NA	NA	NA	NA	NA	60128	17,5,1	0,0,0	3,16,13	1,4,1	136	39	0.0002371673	0.04579047	1.0,1.0,1.0	0.462,0.534,0.788	0.405	SE	NA	NA	NA	NA	222815109	222815171	222872270	222872432	NA	NA	NA	222835118	222835215
ENSG00000291132.1	ENSG00000291132	chr1	-	NA	NA	NA	NA	NA	NA	65147	21,23,8	1,2,0	15,16,22	4,10,4	150	39	0.01486202	0.1898273	0.845,0.749,1.0	0.494,0.294,0.588	0.406	SE	NA	NA	NA	NA	32231656	32232184	32234951	32235113	NA	NA	NA	32234703	32234814
ENSG00000079263.19	SP140	chr2	+	NA	NA	NA	NA	NA	NA	53561	7,10,6	0,0,0	9,8,10	0,3,5	141	39	0.008132652	0.1739139	1.0,1.0,1.0	1.0,0.424,0.356	0.407	SE	NA	NA	NA	NA	230250980	230251061	230255451	230255532	NA	NA	NA	230253315	230253417
ENSG00000186132.15	C2orf76	chr2	-	NA	NA	NA	NA	NA	NA	66293	21,29,15	0,1,0	29,21,30	6,4,2	242	39	0.007931352	0.1739139	1.0,0.824,1.0	0.438,0.458,0.707	0.407	SE	NA	NA	NA	NA	119339826	119339971	119366356	119366682	NA	NA	NA	119340158	119340361
ENSG00000165905.18	LARGE2	chr11	+	NA	NA	NA	NA	NA	NA	124155	4,8,5	0,0,0	6,7,8	1,3,0	235	39	0.008553134	0.1739139	1.0,1.0,1.0	0.499,0.279,1.0	0.407	SE	NA	NA	NA	NA	45927748	45928069	45928629	45929082	NA	NA	NA	45928176	45928372
ENSG00000237298.11	TTN-AS1	chr2	+	NA	NA	NA	NA	NA	NA	84020	18,3,17	0,0,0	16,15,15	3,0,2	389	39	0.004872065	0.1739139	1.0,1.0,1.0	0.348,1.0,0.429	0.408	SE	NA	NA	NA	NA	178535731	178535828	178537360	178537458	NA	NA	NA	178536878	178537228
ENSG00000112078.14	KCTD20	chr6	+	NA	NA	NA	NA	NA	NA	37921	55,40,55	0,8,0	39,51,25	5,20,21	138	39	0.01044887	0.1763974	1.0,0.586,1.0	0.688,0.419,0.252	0.409	SE	NA	NA	NA	NA	36443037	36443111	36479120	36479223	NA	NA	NA	36451533	36451632
ENSG00000123191.16	ATP7B	chr13	-	NA	NA	NA	NA	NA	NA	9996	63,32,46	0,0,0	19,33,56	3,0,1	2579	39	0.009144854715	0.1542756448	1.0,1.0,1.0	0.087,1.0,0.459	0.485	RI	NA	NA	NA	NA	51957515	51957607	51960147	51960322	NA	51957515	51960322	NA	NA
ENSG00000234899.11	SOX9-AS1	chr17	-	NA	NA	NA	NA	NA	NA	59991	4,1,7	0,0,0	10,5,14	0,1,5	234	39	0.01347041	0.1840033	1.0,1.0,1.0	1.0,0.455,0.318	0.409	SE	NA	NA	NA	NA	72084989	72085045	72120762	72120795	NA	NA	NA	72114205	72114400
ENSG00000069424.16	KCNAB2	chr1	+	NA	NA	NA	NA	NA	NA	7916	10,0,2	0,0,0	0,6,2	0,0,4	948	39	0.01315304868	0.1709273283	1.0,NA,1.0	NA,1.0,0.02	0.49	RI	NA	NA	NA	NA	6085203	6085248	6086157	6086363	NA	6085203	6086363	NA	NA
ENSG00000162736.18	NCSTN	chr1	+	NA	NA	NA	NA	NA	NA	6664	182,195,192	0,0,3	140,232,177	6,10,5	2008	39	0.0005565354282	0.09388871085	1.0,1.0,0.554	0.312,0.311,0.407	0.508	RI	NA	NA	NA	NA	160354117	160354290	160356259	160356347	NA	160354117	160356347	NA	NA
ENSG00000110675.13	ELMOD1	chr11	+	NA	NA	NA	NA	NA	NA	90175	4,0,0	0,0,7	2,1,0	5,2,0	175	39	0.01366148	0.1846741	1.0,NA,0.0	0.082,0.1,NA	0.409	SE	NA	NA	NA	NA	107618104	107618206	107630416	107630562	NA	NA	NA	107625396	107625532
ENSG00000273032.3	DGCR5	chr22	+	NA	NA	NA	NA	NA	NA	117789	0,2,0	0,0,0	0,3,4	0,6,0	88	39	0.0137008	0.1847989	NA,1.0,NA	NA,0.181,1.0	0.409	SE	NA	NA	NA	NA	18988090	18988195	18989579	18994628	NA	NA	NA	18989416	18989465
ENSG00000177025.3	C19orf18	chr19	-	NA	NA	NA	NA	NA	NA	20743	7,9,3	0,0,0	2,18,2	0,4,2	142	39	0.002918279	0.1739139	1.0,1.0,1.0	1.0,0.553,0.215	0.411	SE	NA	NA	NA	NA	57961390	57961551	57972462	57972504	NA	NA	NA	57966529	57966632
ENSG00000084093.19	REST	chr4	+	NA	NA	NA	NA	NA	NA	62452	0,0,4	0,0,0	4,0,2	0,0,3	123	39	0.01674188	0.1982804	NA,NA,1.0	1.0,NA,0.174	0.413	SE	NA	NA	NA	NA	56907899	56908213	56966655	56966808	NA	NA	NA	56919786	56919870
ENSG00000121940.17	CLCC1	chr1	-	NA	NA	NA	NA	NA	NA	56831	0,0,2	0,0,0	0,2,3	0,0,4	142	39	0.01489491	0.1899987	NA,NA,1.0	NA,1.0,0.171	0.414	SE	NA	NA	NA	NA	108950308	108950394	108963396	108963500	NA	NA	NA	108954369	108954472
ENSG00000291137.1	GBAP1	chr1	-	155218847	155218921	155218847	155218887	155224876	155225087	6437	39,30,29	8,1,4	10,29,17	0,0,0	73	39	0.008121202117	0.1892475406	0.723,0.941,0.795	1.0,1.0,1.0	-0.18	A3SS	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000106070.20	GRB10	chr7	-	NA	NA	NA	NA	NA	NA	77298	50,17,29	0,9,5	9,18,23	15,22,10	137	39	0.01154972	0.1785148	1.0,0.35,0.623	0.146,0.189,0.396	0.414	SE	NA	NA	NA	NA	50674650	50674658	50755886	50756056	NA	NA	NA	50727792	50727890
ENSG00000152380.10	FAM151B	chr5	+	NA	NA	NA	NA	NA	NA	30145	0,1,0	0,0,2	0,2,0	0,6,0	140	39	0.01554027	0.1923992	NA,1.0,0.0	NA,0.085,NA	0.415	SE	NA	NA	NA	NA	80495052	80495283	80501791	80501917	NA	NA	NA	80499884	80499985
ENSG00000149182.15	ARFGAP2	chr11	-	NA	NA	NA	NA	NA	NA	124382	15,10,7	3,0,0	6,6,20	2,4,6	112	39	0.01524775	0.1912922	0.635,1.0,1.0	0.511,0.343,0.537	0.415	SE	NA	NA	NA	NA	47172280	47172333	47176781	47176846	NA	NA	NA	47175850	47175923
ENSG00000055955.17	ITIH4	chr3	-	NA	NA	NA	NA	NA	NA	47379	112,81,46	2,0,4	40,74,39	13,17,11	156	39	0.000113294	0.02776071	0.933,1.0,0.742	0.435,0.521,0.47	0.416	SE	NA	NA	NA	NA	52824396	52824565	52825885	52825978	NA	NA	NA	52824841	52824958
ENSG00000049618.25	ARID1B	chr6	+	NA	NA	NA	NA	NA	NA	119917	123,104,100	6,0,0	102,97,125	11,22,14	283	39	0.0003885653	0.0680944	0.739,1.0,1.0	0.561,0.378,0.552	0.416	SE	NA	NA	NA	NA	157036834	157036876	157110471	157110561	NA	NA	NA	157084661	157084905
ENSG00000291175.1	ENSG00000291175	chr17	-	NA	NA	NA	NA	NA	NA	14181	6,3,13	0,5,7	6,1,2	14,6,6	137	39	0.006086442	0.1739139	1.0,0.146,0.346	0.109,0.045,0.087	0.417	SE	NA	NA	NA	NA	45545604	45545676	45584571	45584705	NA	NA	NA	45551439	45551537
ENSG00000109066.14	TMEM104	chr17	+	NA	NA	NA	NA	NA	NA	30288	5,8,1	7,0,1	1,0,0	7,1,5	200	39	0.006682521	0.1739139	0.122,1.0,0.163	0.027,0.0,0.0	0.419	SE	NA	NA	NA	NA	74777263	74777375	74790199	74790296	NA	NA	NA	74777577	74777738
