gene_symbol	ensembl_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	n_transcripts	n_differential_transcripts	n_overexpressed_transcripts	n_underexpressed_transcripts	n_exons	n_differential_exons	n_overexpressed_exons	n_underexpressed_exons	n_events	n_differential_events	n_overexpressed_events	n_underexpressed_events	Ediciones
SRGN	ENSG00000122862.5	7447.464895	-0.1992667974	0.06488555448	-3.071050236	0.002133072592	0.03063107681	2	0	0	0	5	0	0	0	1	0	0	0	0
SRPK1	ENSG00000096063.16	51618.53393	-0.1650334749	0.05056946189	-3.263500713	0.001100449072	0.01795791087	13	0	0	0	41	0	0	0	34	1	0	1	0
SRPRA	ENSG00000182934.12	5515.26511	-0.3623455522	0.1041136787	-3.480287668	0.0005008756677	0.009342793858	7	0	0	0	29	0	0	0	6	0	0	0	0
SRSF2	ENSG00000161547.17	20731.81313	0.1959134193	0.05992629871	3.269239442	0.001078370047	0.01762176558	11	0	0	0	26	0	0	0	4	0	0	0	0
SSC4D	ENSG00000146700.9	1263.03267	-4.578009103	0.1226831329	-37.31571728	9.13E-305	3.62E-301	2	2	1	1	4	0	0	0	0	0	0	0	0
SSTR2	ENSG00000180616.9	1825.768818	-1.059604119	0.08376177332	-12.65021115	1.12E-36	3.09E-34	2	1	0	1	3	0	0	0	1	0	0	0	12
ST13	ENSG00000100380.15	15701.89955	-0.1744788237	0.05992238408	-2.911747028	0.003594135862	0.04623056766	6	0	0	0	19	0	0	0	21	0	0	0	0
ST3GAL2	ENSG00000157350.13	9791.839257	-0.207827521	0.06477921709	-3.208243791	0.001335482405	0.02100165164	6	0	0	0	14	0	0	0	5	0	0	0	41
ST3GAL4	ENSG00000110080.20	7687.587834	-0.3603800858	0.06287780849	-5.731435214	9.96E-09	5.34E-07	26	0	0	0	43	3	3	0	26	1	1	0	0
ST3GAL5-AS1	ENSG00000232504.5	218.7347054	-2.433926685	0.2007867023	-12.12195159	8.08E-34	1.98E-31	2	1	0	1	0	0	0	0	0	0	0	0	0
ST6GALNAC6	ENSG00000257524.6	674.7731498	-0.5896965926	0.1129520151	-5.220770891	1.78E-07	7.66E-06	21	0	0	0	61	2	2	0	18	1	0	1	1
STAP2	ENSG00000178078.12	1324.869829	-0.5421446018	0.09331837435	-5.809623299	6.26E-09	3.48E-07	10	0	0	0	26	0	0	0	16	1	1	0	0
STARD10	ENSG00000214530.10	1437.323858	-0.4601059169	0.09880846085	-4.65654371	3.22E-06	0.0001072278778	21	0	0	0	37	0	0	0	8	0	0	0	0
STAT5A	ENSG00000126561.18	1610.110943	-0.9774500593	0.08680139282	-11.26076469	2.05E-29	4.44E-27	15	0	0	0	35	0	0	0	9	0	0	0	0
STC1	ENSG00000159167.12	13100.34223	-0.3948457451	0.06037691966	-6.539680184	6.17E-11	4.49E-09	2	0	0	0	6	0	0	0	0	0	0	0	0
STEAP1	ENSG00000164647.9	1172.577103	-0.4559526228	0.08864242282	-5.143729247	2.69E-07	1.13E-05	3	0	0	0	8	0	0	0	2	0	0	0	0
STIM2	ENSG00000109689.20	2941.191627	-0.584690227	0.08079511135	-7.236703029	4.60E-13	4.28E-11	11	1	0	1	28	0	0	0	5	0	0	0	0
STK35	ENSG00000125834.13	3365.944901	0.3089569903	0.06462892334	4.780475588	1.75E-06	6.11E-05	2	0	0	0	5	0	0	0	1	0	0	0	0
STK38L	ENSG00000211455.8	3888.119245	-0.2045881493	0.06831394509	-2.994822639	0.002746044652	0.03759665159	13	0	0	0	25	0	0	0	21	0	0	0	0
STON1-GTF2A1L	ENSG00000068781.21	4.576117329	5.673177165	1.643527743	3.451829267	0.0005567999285	0.01009661043	6	0	0	0	0	0	0	0	0	0	0	0	0
STX11	ENSG00000135604.11	228.856024	-0.5101361499	0.1642377788	-3.10608286	0.001895835832	0.02798385326	4	0	0	0	4	0	0	0	1	0	0	0	0
STX4	ENSG00000103496.15	2581.687249	-0.261500232	0.07540706996	-3.467847672	0.0005246445908	0.009630889022	17	0	0	0	40	0	0	0	16	1	1	0	0
STYX	ENSG00000198252.12	2068.574088	0.4146108547	0.1057981648	3.918885129	8.90E-05	0.00212228121	3	0	0	0	17	0	0	0	4	0	0	0	0
SUGT1P4-STRA6LP-CCDC180	ENSG00000255036.6	375.1202597	-0.4333048607	0.1355670285	-3.19624075	0.001392308848	0.02173736483	4	0	0	0	55	0	0	0	27	1	1	0	0
SUSD6	ENSG00000100647.8	1482.672244	-0.4564012108	0.09421444854	-4.844280446	1.27E-06	4.55E-05	3	0	0	0	6	0	0	0	1	0	0	0	0
SVIL	ENSG00000197321.16	18094.37621	-0.3404366833	0.06814871653	-4.995496624	5.87E-07	2.26E-05	16	0	0	0	67	0	0	0	24	0	0	0	0
SYK	ENSG00000165025.15	11.7689072	-2.263691852	0.7711412049	-2.935508876	0.00333001084	0.04352618356	5	0	0	0	0	0	0	0	0	0	0	0	0
SYNDIG1	ENSG00000101463.6	45.61958411	-1.377945028	0.3852604912	-3.576658027	0.000348014967	0.006881967068	2	0	0	0	0	0	0	0	0	0	0	0	0
SYS1	ENSG00000204070.10	6130.791325	-0.29616001	0.06543116708	-4.52628347	6.00E-06	0.0001898081485	8	0	0	0	19	0	0	0	12	0	0	0	0
SYT15	ENSG00000204176.14	207.3587553	0.5190969821	0.1761676118	2.946608498	0.00321279686	0.04235519404	6	0	0	0	9	0	0	0	2	0	0	0	2
TACSTD2	ENSG00000184292.7	3004.551956	0.2615415876	0.0695778059	3.758980097	0.0001706074076	0.003723182188	1	0	0	0	0	0	0	0	0	0	0	0	0
TAF6L	ENSG00000162227.8	1888.546147	0.2615323173	0.08496443238	3.078138816	0.002082978606	0.030129792	8	0	0	0	25	0	0	0	4	0	0	0	0
TAGAP	ENSG00000164691.18	76.74306046	-1.199651419	0.3158298511	-3.798410488	0.0001456270026	0.003234359426	4	0	0	0	0	0	0	0	0	0	0	0	0
TAGLN3	ENSG00000144834.14	76.92282915	-0.9769261854	0.2947333751	-3.314609977	0.0009177107207	0.01533317512	7	0	0	0	5	0	0	0	0	0	0	0	0
TANK	ENSG00000136560.14	3837.951104	-0.4468552772	0.06281704199	-7.11359948	1.13E-12	1.02E-10	23	1	0	1	45	2	1	1	24	0	0	0	0
TAOK3	ENSG00000135090.14	6654.22957	-0.2552581717	0.06328557867	-4.033433478	5.50E-05	0.00140270855	19	0	0	0	56	0	0	0	24	1	0	1	0
TAP1	ENSG00000168394.13	18907.37024	-0.4927098417	0.05738341663	-8.586275803	8.98E-18	1.18E-15	11	0	0	0	29	0	0	0	20	0	0	0	0
TAP2	ENSG00000204267.19	22969.71058	-0.1695669742	0.0580165313	-2.922735476	0.003469711504	0.04482385307	9	0	0	0	30	0	0	0	18	0	0	0	0
TAS1R1	ENSG00000173662.21	287.052299	-1.770870118	0.2000494415	-8.852162269	8.58E-19	1.21E-16	4	1	0	1	0	0	0	0	0	0	0	0	0
TBC1D10A	ENSG00000099992.16	1698.290457	-0.3257380627	0.08162598557	-3.990617209	6.59E-05	0.001636131914	10	0	0	0	19	0	0	0	11	0	0	0	0
TBC1D2	ENSG00000095383.20	6946.999128	0.2361688513	0.06468587495	3.65101116	0.0002612098884	0.005379884284	6	0	0	0	25	0	0	0	15	0	0	0	0
TBC1D22B	ENSG00000065491.8	2733.994338	-0.2338719125	0.0688247578	-3.39807825	0.0006786100694	0.01188016702	1	0	0	0	13	0	0	0	5	0	0	0	0
TBL1XR1	ENSG00000177565.19	12476.68235	0.2721915668	0.08258668488	3.295828707	0.0009813182873	0.01625901677	39	0	0	0	82	1	0	1	63	3	2	1	2
TBX2	ENSG00000121068.14	29.96972052	-2.833034763	0.5160345264	-5.490010102	4.02E-08	1.93E-06	4	0	0	0	0	0	0	0	0	0	0	0	0
TCAF1	ENSG00000198420.10	7062.758495	0.296151223	0.058407616	5.070421347	3.97E-07	1.60E-05	7	0	0	0	16	0	0	0	5	0	0	0	1
TCERG1L	ENSG00000176769.9	84.26749834	-1.954446517	0.3087386502	-6.330423857	2.44E-10	1.64E-08	2	0	0	0	0	0	0	0	0	0	0	0	0
TDG	ENSG00000139372.15	6295.132886	-0.1897269752	0.05832597484	-3.252872768	0.001142446386	0.01854692944	10	0	0	0	31	0	0	0	9	0	0	0	0
TEDC1	ENSG00000185347.18	2234.844195	0.4360829055	0.09680412686	4.50479664	6.64E-06	0.0002089547457	20	0	0	0	45	0	0	0	9	0	0	0	0
TESMIN	ENSG00000132749.11	249.1814158	0.5400748272	0.1649354713	3.274461357	0.001058636171	0.01735954256	9	0	0	0	8	0	0	0	2	1	1	0	0
TFPI2	ENSG00000105825.14	5204.148326	-0.3454233069	0.07727460014	-4.47007563	7.82E-06	0.0002420899826	6	0	0	0	15	0	0	0	12	0	0	0	0
TFRC	ENSG00000072274.14	51379.53613	-0.2485543888	0.05158604448	-4.818248642	1.45E-06	5.12E-05	38	0	0	0	62	1	1	0	59	0	0	0	6
TGFBR2	ENSG00000163513.19	25578.01597	-0.3484588932	0.06787255819	-5.134017378	2.84E-07	1.19E-05	6	0	0	0	14	0	0	0	5	0	0	0	0
TGIF2-RAB5IF	ENSG00000259399.1	173.3808388	-0.6732600493	0.2089367524	-3.222315086	0.001271592147	0.02026461674	1	0	0	0	5	0	0	0	2	0	0	0	0
THBD	ENSG00000178726.7	14335.78188	-0.208475138	0.06858230881	-3.039780107	0.002367509345	0.03341317724	1	0	0	0	0	0	0	0	0	0	0	0	0
THBS1-IT1	ENSG00000276107.1	663.4721053	0.396320748	0.1359845573	2.914454082	0.003563112214	0.04585629119	1	0	0	0	0	0	0	0	0	0	0	0	0
THBS2	ENSG00000186340.17	335.0203032	-1.129695324	0.1895578365	-5.959633984	2.53E-09	1.50E-07	15	1	0	1	5	0	0	0	1	0	0	0	0
THEM6	ENSG00000130193.8	946.5082276	0.5898846783	0.11250432	5.243218022	1.58E-07	6.86E-06	3	0	0	0	8	0	0	0	0	0	0	0	0
THOC6	ENSG00000131652.14	2174.993283	0.2644069491	0.07420303127	3.563290402	0.0003662351361	0.007188534506	10	0	0	0	34	0	0	0	9	0	0	0	0
TIFA	ENSG00000145365.12	1860.809733	-0.6578071188	0.0775836586	-8.478681344	2.28E-17	2.82E-15	3	0	0	0	5	0	0	0	0	0	0	0	0
TIGD5	ENSG00000179886.6	1981.363481	0.2904754738	0.08050194351	3.608303864	0.0003082053869	0.006202926507	1	0	0	0	0	0	0	0	0	0	0	0	2
TLCD4-RWDD3	ENSG00000271092.5	213.749385	0.7827573857	0.1989153888	3.935127345	8.32E-05	0.001997759961	2	0	0	0	10	0	0	0	4	0	0	0	0
TLE7	ENSG00000260734.6	80.11769601	-2.516297816	0.3329580478	-7.557401999	4.11E-14	4.20E-12	1	1	0	1	0	0	0	0	0	0	0	0	0
TLR2	ENSG00000137462.9	1946.418553	-1.144175616	0.08084491795	-14.1527216	1.80E-45	5.94E-43	8	1	0	1	19	0	0	0	5	0	0	0	0
TLR4	ENSG00000136869.16	2672.192763	-0.2087852512	0.0690765966	-3.022517922	0.002506812381	0.03496467251	4	0	0	0	7	0	0	0	3	0	0	0	0
TLR6	ENSG00000174130.13	1617.238433	-0.2748198443	0.07780558873	-3.532135015	0.0004122188309	0.007921322151	2	0	0	0	4	0	0	0	1	0	0	0	0
TM7SF2	ENSG00000149809.17	702.8070257	0.4121764848	0.1054368163	3.909227339	9.26E-05	0.002195735168	26	0	0	0	57	0	0	0	20	0	0	0	0
TMC3	ENSG00000188869.13	1343.027628	-2.353227457	0.1293565388	-18.19179362	5.99E-74	3.66E-71	3	1	0	1	0	0	0	0	0	0	0	0	0
TMCC3	ENSG00000057704.13	5831.409717	-0.2754185957	0.05814108923	-4.737073201	2.17E-06	7.43E-05	4	0	0	0	8	0	0	0	3	0	0	0	0
TMEM129	ENSG00000168936.11	4056.352019	0.2807778319	0.08070582626	3.479028033	0.0005032359424	0.009367900353	6	0	0	0	18	0	0	0	7	2	2	0	0
TMEM132A	ENSG00000006118.15	8096.1675	-0.5503625876	0.07402755781	-7.434563612	1.05E-13	1.04E-11	14	0	0	0	40	0	0	0	10	0	0	0	0
TMEM132D	ENSG00000151952.16	225.7297102	-2.22000751	0.2075863651	-10.69438019	1.08E-26	2.09E-24	2	1	0	1	0	0	0	0	0	0	0	0	0
TMEM132E	ENSG00000181291.8	20.29336062	-2.056575577	0.5992794578	-3.431747159	0.0005997063884	0.01075181431	3	0	0	0	0	0	0	0	0	0	0	0	0
TMEM139	ENSG00000178826.11	166.7622959	0.7610552896	0.2099289048	3.625300147	0.000288626033	0.005881403879	9	0	0	0	9	0	0	0	6	0	0	0	0
TMEM151A	ENSG00000179292.5	45.28292172	-1.714706674	0.4181593906	-4.100605445	4.12E-05	0.001080505436	1	0	0	0	0	0	0	0	0	0	0	0	0
TMEM151B	ENSG00000178233.18	81.35422598	-2.36361196	0.3058884133	-7.727039853	1.10E-14	1.15E-12	2	1	0	1	0	0	0	0	0	0	0	0	0
TMEM158	ENSG00000249992.2	2084.763214	0.4625118765	0.08335867174	5.54845545	2.88E-08	1.42E-06	1	0	0	0	0	0	0	0	0	0	0	0	0
TMEM164	ENSG00000157600.12	9750.660838	-0.1920927601	0.06161992267	-3.117380739	0.001824657551	0.02711814709	8	0	0	0	19	0	0	0	19	1	1	0	0
TMEM165	ENSG00000134851.13	5921.010263	0.2219662827	0.05902541111	3.760520741	0.0001695600148	0.003707120654	12	0	0	0	31	1	1	0	11	0	0	0	0
TMEM171	ENSG00000157111.13	725.7047039	-0.5417771703	0.1065154452	-5.086371926	3.65E-07	1.48E-05	2	0	0	0	5	0	0	0	2	0	0	0	0
TMEM184A	ENSG00000164855.16	914.2693702	0.3625186111	0.09670920703	3.748542898	0.0001778649185	0.003856817708	11	0	0	0	33	0	0	0	7	1	0	1	0
TMEM217	ENSG00000172738.13	381.7376762	-0.5426525907	0.1611208984	-3.367983893	0.0007572001959	0.01300734449	12	0	0	0	22	0	0	0	7	1	1	0	0
TMEM235	ENSG00000204278.14	81.26271068	-1.773157582	0.2888408389	-6.138874229	8.31E-10	5.23E-08	6	0	0	0	0	0	0	0	0	0	0	0	0
TMEM256	ENSG00000205544.4	1940.048342	0.2472168803	0.07997252877	3.091272517	0.001993006278	0.02923689863	3	0	0	0	9	0	0	0	0	0	0	0	0
TMEM265	ENSG00000281991.2	668.1326775	-1.51420307	0.1186529076	-12.7616179	2.69E-37	7.61E-35	1	1	0	1	3	0	0	0	0	0	0	0	0
TMEM63C	ENSG00000165548.11	17.10603262	-3.877292	0.8990490761	-4.312658901	1.61E-05	0.0004672092622	8	0	0	0	0	0	0	0	0	0	0	0	0
TMEM9	ENSG00000116857.17	2602.250709	0.4538236191	0.0775014371	5.855680051	4.75E-09	2.69E-07	11	0	0	0	20	0	0	0	9	0	0	0	0
TMEM97	ENSG00000109084.14	2902.756863	0.2482254397	0.08039040561	3.087749562	0.002016783529	0.02945098713	5	0	0	0	11	0	0	0	1	0	0	0	0
TMEM9B	ENSG00000175348.11	2934.73811	0.2302640947	0.07001845585	3.288620005	0.001006798532	0.01662334691	5	0	0	0	12	0	0	0	3	0	0	0	0
TMPO	ENSG00000120802.14	43609.2289	0.1907009528	0.05421602384	3.517427862	0.0004357507748	0.008313133171	13	0	0	0	36	0	0	0	22	0	0	0	10
TMPRSS2	ENSG00000184012.14	554.4128365	-1.983102178	0.1298921183	-15.26730185	1.26E-52	5.01E-50	20	1	0	1	19	0	0	0	6	0	0	0	0
TMX4	ENSG00000125827.9	3675.025085	0.2263085611	0.06263482351	3.613142792	0.0003025080015	0.006127618865	4	0	0	0	13	0	0	0	8	0	0	0	0
TNF	ENSG00000232810.5	35.40948025	-4.496471101	0.6208982414	-7.241880877	4.43E-13	4.13E-11	2	1	0	1	3	0	0	0	0	0	0	0	0
TNFAIP2	ENSG00000185215.11	23339.10554	-1.194806178	0.06608258103	-18.08050109	4.54E-73	2.70E-70	11	6	0	6	37	1	1	0	15	0	0	0	1
TNFAIP3	ENSG00000118503.17	2227.899901	-1.956594585	0.08488615235	-23.04963214	1.48E-117	2.35E-114	8	2	0	2	21	0	0	0	4	0	0	0	0
TNFRSF10A	ENSG00000104689.10	6029.116876	-0.2794483609	0.07577672908	-3.687786003	0.0002262137688	0.004774754984	4	0	0	0	16	0	0	0	8	0	0	0	0
TNFRSF10B	ENSG00000120889.13	22061.44336	-0.368025956	0.0543956799	-6.765720304	1.33E-11	1.04E-09	8	0	0	0	21	0	0	0	10	0	0	0	1
TNFRSF10D	ENSG00000173530.6	6526.137709	-0.2761288198	0.06203771304	-4.450983221	8.55E-06	0.0002629387865	1	0	0	0	9	0	0	0	5	0	0	0	0
TNFRSF13B	ENSG00000240505.9	8.393745326	-6.498099007	1.452260386	-4.474472396	7.66E-06	0.00023778027	7	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF19	ENSG00000127863.16	1448.77208	-0.2581736385	0.08648903651	-2.985044682	0.002835369035	0.03857560077	5	0	0	0	11	0	0	0	9	0	0	0	0
TNFRSF1B	ENSG00000028137.19	2813.892615	-0.6935146904	0.06842769568	-10.13499992	3.86E-24	6.81E-22	4	0	0	0	14	1	1	0	3	0	0	0	0
TNFRSF9	ENSG00000049249.10	1392.630058	-2.600553002	0.1081073532	-24.05528325	7.35E-128	1.35E-124	4	1	0	1	10	0	0	0	4	1	0	1	30
TNFSF10	ENSG00000121858.11	15269.09306	-0.8635472081	0.06766667545	-12.76177974	2.68E-37	7.61E-35	6	2	0	2	14	0	0	0	9	0	0	0	2
TNFSF15	ENSG00000181634.8	1979.034125	-1.14508621	0.07979110297	-14.35105127	1.05E-46	3.73E-44	2	1	0	1	5	0	0	0	1	0	0	0	0
TNFSF8	ENSG00000106952.8	96.9688849	-1.66485372	0.2977878786	-5.590737032	2.26E-08	1.14E-06	3	0	0	0	2	0	0	0	0	0	0	0	0
TNIP1	ENSG00000145901.16	15502.18437	-0.8680531205	0.05346255158	-16.23665715	2.78E-59	1.35E-56	21	2	0	2	56	2	1	1	33	0	0	0	0
TNIP3	ENSG00000050730.16	98.90300301	-2.160896196	0.3010958878	-7.17677087	7.14E-13	6.56E-11	7	1	0	1	17	0	0	0	4	0	0	0	0
TNKS1BP1	ENSG00000149115.14	18685.13283	-0.4467622061	0.05312382483	-8.409827559	4.11E-17	5.01E-15	7	0	0	0	24	0	0	0	6	0	0	0	0
TNRC18	ENSG00000182095.15	5756.712471	0.3788312529	0.1187165016	3.19105809	0.001417527762	0.02204195618	10	0	0	0	46	0	0	0	11	0	0	0	10
TNS4	ENSG00000131746.13	1871.428344	0.4665093007	0.121208185	3.848826717	0.000118684924	0.00271708592	4	0	0	0	17	0	0	0	2	0	0	0	0
TNXB	ENSG00000168477.20	516.098955	-0.4564042625	0.1208854487	-3.775510348	0.0001596803952	0.003516957012	10	0	0	0	36	0	0	0	14	3	0	3	0
TONSL	ENSG00000160949.18	5610.371945	0.2163992482	0.06747361957	3.207168218	0.001340485864	0.02106642107	2	0	0	0	32	0	0	0	34	1	1	0	0
TOR4A	ENSG00000198113.3	6884.502279	0.2429896841	0.08331660435	2.916461682	0.003540262056	0.0456115256	1	0	0	0	2	0	0	0	0	0	0	0	0
TP53	ENSG00000141510.18	7044.196453	-0.2367984327	0.05953311423	-3.977591896	6.96E-05	0.001712298052	27	0	0	0	35	0	0	0	9	0	0	0	0
TP53AIP1	ENSG00000120471.16	32.64872358	-2.521759121	0.4734592637	-5.326243068	1.00E-07	4.50E-06	6	0	0	0	0	0	0	0	0	0	0	0	0
TP53BP2	ENSG00000143514.18	5604.985778	-0.2275085257	0.06732258829	-3.379378772	0.000726498397	0.01257978206	13	0	0	0	38	1	1	0	24	0	0	0	0
TP73	ENSG00000078900.15	372.3546599	-0.4622151114	0.1500231216	-3.080959165	0.002063349444	0.02993679886	14	0	0	0	20	0	0	0	5	0	0	0	1
TPCN1	ENSG00000186815.13	5160.159317	-0.2749197536	0.06753855846	-4.070559986	4.69E-05	0.001209803186	23	0	0	0	66	0	0	0	19	0	0	0	1
TPRN	ENSG00000176058.13	1149.856789	0.3367354011	0.08466927543	3.977067235	6.98E-05	0.001714308016	4	0	0	0	9	0	0	0	0	0	0	0	0
TRAF1	ENSG00000056558.11	3304.850532	-1.49931617	0.07601071472	-19.72506344	1.31E-86	1.30E-83	3	1	0	1	9	0	0	0	1	0	0	0	0
TRAF2	ENSG00000127191.18	4060.669145	-0.232140856	0.06375987149	-3.640861417	0.0002717273761	0.005567605076	8	0	0	0	27	0	0	0	25	0	0	0	0
TRAF3	ENSG00000131323.17	3262.785637	-0.3188624937	0.06498252694	-4.90689588	9.25E-07	3.40E-05	13	0	0	0	30	0	0	0	25	0	0	0	0
TRAFD1	ENSG00000135148.12	4661.354407	-0.2300910575	0.06997649768	-3.288119085	0.001008591671	0.01664141309	9	0	0	0	26	0	0	0	10	0	0	0	0
TRAPPC4	ENSG00000196655.12	3972.470053	0.2209293679	0.07116751985	3.104356712	0.001906932699	0.02809539642	14	0	0	0	28	0	0	0	27	0	0	0	1
TRHR	ENSG00000174417.3	492.7586874	-2.351818622	0.2208597901	-10.64846897	1.77E-26	3.38E-24	2	1	0	1	0	0	0	0	0	0	0	0	0
TRIB1	ENSG00000173334.4	1642.130977	-0.3179449227	0.0783056414	-4.060306729	4.90E-05	0.001258725343	4	0	0	0	10	0	0	0	0	0	0	0	0
TRIM16	ENSG00000221926.13	8570.558685	-0.2862384957	0.07108487838	-4.026714291	5.66E-05	0.001440296584	26	0	0	0	43	0	0	0	24	0	0	0	0
TRIM29	ENSG00000137699.17	573.1248738	-0.7814208772	0.1426147042	-5.479244805	4.27E-08	2.04E-06	21	0	0	0	12	0	0	0	2	0	0	0	0
TRIM38	ENSG00000112343.11	4942.889057	-0.2153332063	0.06190875448	-3.478235156	0.0005047269277	0.009370138872	1	0	0	0	8	0	0	0	7	0	0	0	6
TRIM71	ENSG00000206557.6	77.05364965	-1.45634591	0.3816365922	-3.816054173	0.0001356027449	0.003041370328	1	0	0	0	0	0	0	0	0	0	0	0	0
TRIML2	ENSG00000179046.9	241.1513497	-0.6788629012	0.2017504819	-3.36486384	0.0007658144072	0.01311642319	8	0	0	0	14	0	0	0	5	0	0	0	0
TRMT10A	ENSG00000145331.14	1447.567899	-0.2815260822	0.0874184452	-3.220442568	0.001279928355	0.02038382221	7	0	0	0	13	0	0	0	1	0	0	0	0
TRPT1	ENSG00000149743.14	1253.915717	0.3037797548	0.09590963107	3.167354012	0.001538329259	0.02349950725	16	0	0	0	39	0	0	0	21	0	0	0	0
TRUB1	ENSG00000165832.6	2031.074821	0.3096289681	0.08746458585	3.540049553	0.000400051909	0.007718667667	2	0	0	0	10	0	0	0	7	0	0	0	0
TSHZ1	ENSG00000179981.11	242.3559264	0.6867459565	0.1677018899	4.095040054	4.22E-05	0.00110073051	5	0	0	0	5	0	0	0	0	0	0	0	0
TSHZ2	ENSG00000182463.16	64.17570165	-2.043697214	0.3222544338	-6.341874616	2.27E-10	1.54E-08	5	0	0	0	0	0	0	0	0	0	0	0	0
TSIX	ENSG00000270641.2	65.95927123	-2.160302379	0.3381665229	-6.388279833	1.68E-10	1.15E-08	2	0	0	0	0	0	0	0	0	0	0	0	0
TSPAN15	ENSG00000099282.10	3868.763239	-0.3184070956	0.06343126236	-5.019718728	5.17E-07	2.02E-05	8	0	0	0	24	0	0	0	6	0	0	0	0
TTC27	ENSG00000018699.13	5265.488472	-0.3257901672	0.06846799576	-4.758283978	1.95E-06	6.76E-05	7	0	0	0	30	0	0	0	23	0	0	0	0
TTC30A	ENSG00000197557.7	805.3404373	0.3478790294	0.1023395315	3.399263455	0.0006756759767	0.01183750503	1	0	0	0	0	0	0	0	0	0	0	0	0
TTC30B	ENSG00000196659.10	411.8981936	0.6685366309	0.1394729109	4.79330808	1.64E-06	5.75E-05	1	0	0	0	0	0	0	0	0	0	0	0	0
TTC39C	ENSG00000168234.13	2685.985585	0.2211621694	0.07533732629	2.935625411	0.003328760248	0.04352618356	10	0	0	0	26	0	0	0	7	0	0	0	1
TTLL4	ENSG00000135912.11	2200.966204	-0.2548892889	0.07225783789	-3.527496758	0.0004195088982	0.008037738489	21	0	0	0	53	0	0	0	29	0	0	0	0
TTN	ENSG00000155657.29	1390.251183	-2.344924363	0.1391016745	-16.85762857	9.22E-64	5.11E-61	16	2	0	2	69	0	0	0	0	0	0	0	0
TUB	ENSG00000166402.9	543.1286586	0.4032664973	0.1205369762	3.345583322	0.0008210968473	0.0139142312	3	0	0	0	13	0	0	0	2	0	0	0	0
TUBB2A	ENSG00000137267.7	19221.22763	-0.2588162372	0.06607249608	-3.917155436	8.96E-05	0.002133285924	6	0	0	0	13	0	0	0	2	0	0	0	0
TUBB3	ENSG00000258947.8	7003.96144	0.2864122509	0.06673810068	4.291585286	1.77E-05	0.0005064466665	16	0	0	0	26	0	0	0	4	0	0	0	1
TUSC1	ENSG00000198680.6	378.846233	0.4852401458	0.1404288682	3.455415912	0.0005494445454	0.01000131895	1	0	0	0	0	0	0	0	0	0	0	0	0
TXLNA	ENSG00000084652.16	16155.48545	0.1677330228	0.05694096811	2.945735353	0.003221879337	0.04242794531	2	0	0	0	12	0	0	0	13	0	0	0	0
TXLNG	ENSG00000086712.13	5509.872947	-0.2179227502	0.06053927478	-3.599692118	0.0003185941769	0.006374072252	3	0	0	0	11	0	0	0	2	0	0	0	0
TXNIP	ENSG00000265972.6	8916.473873	0.3227543809	0.06868692729	4.698920066	2.62E-06	8.82E-05	4	0	0	0	16	0	0	0	0	0	0	0	0
TYR	ENSG00000077498.9	3.283762934	-5.145855035	1.772091301	-2.903831779	0.003686261658	0.04716077582	3	0	0	0	0	0	0	0	0	0	0	0	0
TYSND1	ENSG00000156521.14	3428.457187	0.2597822049	0.08160393282	3.183452021	0.001455302294	0.02249954046	4	0	0	0	8	0	0	0	6	0	0	0	1
UBAP1	ENSG00000165006.14	4021.994417	-0.2105442972	0.06817134875	-3.088457264	0.002011986293	0.02941298801	5	0	0	0	13	0	0	0	8	0	0	0	0
UBASH3A	ENSG00000160185.15	136.5270096	-10.51434457	1.212419213	-8.67220221	4.24E-18	5.83E-16	9	1	0	1	0	0	0	0	0	0	0	0	0
UBE2G1	ENSG00000132388.13	4663.717458	0.2872060998	0.06334359471	4.534098533	5.79E-06	0.000183892008	6	0	0	0	13	0	0	0	15	0	0	0	0
UBE2L6	ENSG00000156587.16	4042.779923	-0.2588333275	0.06637318609	-3.899667061	9.63E-05	0.002261738875	5	0	0	0	9	0	0	0	3	0	0	0	0
UBP1	ENSG00000153560.12	6001.468478	-0.2141430691	0.07412765985	-2.888841621	0.003866637695	0.04902064797	13	0	0	0	45	0	0	0	6	0	0	0	0
UBQLN4	ENSG00000160803.8	6628.380147	-0.1929729379	0.06115106841	-3.155675656	0.001601268151	0.02434520652	3	0	0	0	15	0	0	0	12	0	0	0	0
UBR7	ENSG00000012963.15	5157.717625	0.2441563468	0.06705747942	3.641000958	0.0002715801254	0.005567605076	7	0	0	0	21	0	0	0	16	0	0	0	0
UCN2	ENSG00000145040.4	1350.094453	-0.680368333	0.08638757333	-7.875766234	3.39E-15	3.68E-13	1	0	0	0	2	0	0	0	0	0	0	0	0
UHRF1	ENSG00000276043.5	13763.67315	0.186661855	0.05464471911	3.41591755	0.0006356749065	0.01125521319	8	0	0	0	28	0	0	0	9	0	0	0	0
UICLM	ENSG00000233392.5	70.97647315	-1.750030078	0.3554190777	-4.923849583	8.49E-07	3.16E-05	3	0	0	0	0	0	0	0	0	0	0	0	0
ULK2	ENSG00000083290.20	943.3895325	0.4769157318	0.1032087275	4.620885688	3.82E-06	0.0001253105322	11	0	0	0	41	0	0	0	11	0	0	0	0
